共10个， 全向2个， 定向8个

接收时间	指令	位置	频道	响应摘要	虚拟时间
16:33:33	测量	(-313.09, -342.45)	11	未检测到信号	6299.459 s
16:33:33	测量	(-313.09, -342.45)	14	未检测到信号	6305.459 s
16:33:33	测量	(-313.09, -342.45)	15	未检测到信号	6311.459 s
16:33:33	测量	(-313.09, -342.45)	16	未检测到信号	6317.459 s
16:33:33	测量	(-313.09, -342.45)	17	未检测到信号	6323.459 s
16:33:33	测量	(-313.09, -342.45)	19	未检测到信号	6329.459 s
16:33:33	测量	(555.62, -925.80)	19	未检测到信号	6543.739 s
16:33:33	测量	(555.62, -925.80)	1	未检测到信号	6549.739 s
16:33:33	测量	(555.62, -925.80)	3	未检测到信号	6555.739 s
16:33:33	测量	(555.62, -925.80)	6	未检测到信号	6561.739 s
16:33:33	测量	(555.62, -925.80)	8	未检测到信号	6567.739 s
16:33:33	测量	(555.62, -925.80)	9	未检测到信号	6573.739 s
16:33:33	测量	(555.62, -925.80)	10	未检测到信号	6579.739 s
16:33:33	测量	(555.62, -925.80)	11	未检测到信号	6585.739 s
16:33:33	测量	(555.62, -925.80)	14	未检测到信号	6591.739 s
16:33:33	测量	(555.62, -925.80)	15	未检测到信号	6597.739 s
16:33:33	测量	(555.62, -925.80)	16	未检测到信号	6603.739 s
16:33:33	测量	(555.62, -925.80)	17	未检测到信号	6609.739 s
16:33:33	测量	(555.62, -925.80)	18	未检测到信号	6615.739 s
16:33:33	测量	(961.34, -692.96)	18	未检测到信号	6714.297 s
16:33:33	测量	(961.34, -692.96)	1	未检测到信号	6720.297 s
16:33:33	测量	(961.34, -692.96)	3	未检测到信号	6726.297 s
16:33:33	测量	(961.34, -692.96)	6	未检测到信号	6732.297 s
16:33:33	测量	(961.34, -692.96)	8	未检测到信号	6738.297 s
16:33:33	测量	(961.34, -692.96)	9	未检测到信号	6744.297 s
16:33:33	测量	(961.34, -692.96)	10	未检测到信号	6750.297 s
16:33:33	测量	(961.34, -692.96)	11	未检测到信号	6756.297 s
16:33:33	测量	(961.34, -692.96)	14	未检测到信号	6762.297 s
16:33:33	测量	(961.34, -692.96)	15	未检测到信号	6768.297 s
16:33:33	测量	(961.34, -692.96)	16	未检测到信号	6774.297 s
16:33:33	测量	(961.34, -692.96)	17	未检测到信号	6780.297 s
16:33:33	测量	(961.34, -692.96)	19	未检测到信号	6786.297 s
16:33:33	测量	(1408.69, -1407.12)	19	未检测到信号	6959.837 s
16:33:34	测量	(1408.69, -1407.12)	1	未检测到信号	6965.837 s
16:33:34	测量	(1408.69, -1407.12)	3	未检测到信号	6971.837 s
16:33:34	测量	(1408.69, -1407.12)	6	未检测到信号	6977.837 s
16:33:34	测量	(1408.69, -1407.12)	8	未检测到信号	6983.837 s
16:33:34	测量	(1408.69, -1407.12)	9	未检测到信号	6989.837 s
16:33:34	测量	(1408.69, -1407.12)	10	未检测到信号	6995.837 s
16:33:34	测量	(1408.69, -1407.12)	11	未检测到信号	7001.837 s
16:33:34	测量	(1408.69, -1407.12)	14	未检测到信号	7007.837 s
16:33:34	测量	(1408.69, -1407.12)	15	未检测到信号	7013.837 s
16:33:34	测量	(1408.69, -1407.12)	16	未检测到信号	7019.837 s
16:33:34	测量	(1408.69, -1407.12)	17	未检测到信号	7025.837 s
16:33:34	测量	(1408.69, -1407.12)	18	未检测到信号	7031.837 s
16:33:34	测量	(1172.87, -1368.82)	18	未检测到信号	7084.619 s
16:33:34	测量	(1172.87, -1368.82)	1	未检测到信号	7090.619 s
16:33:34	测量	(1172.87, -1368.82)	3	未检测到信号	7096.619 s
16:33:34	测量	(1172.87, -1368.82)	6	未检测到信号	7102.619 s
16:33:34	测量	(1172.87, -1368.82)	8	未检测到信号	7108.619 s
16:33:34	测量	(1172.87, -1368.82)	9	未检测到信号	7114.619 s
16:33:34	测量	(1172.87, -1368.82)	10	未检测到信号	7120.619 s
16:33:34	测量	(1172.87, -1368.82)	11	未检测到信号	7126.619 s
16:33:34	测量	(1172.87, -1368.82)	14	未检测到信号	7132.619 s
16:33:34	测量	(1172.87, -1368.82)	15	未检测到信号	7138.619 s
16:33:34	测量	(1172.87, -1368.82)	16	未检测到信号	7144.619 s
16:33:34	测量	(1172.87, -1368.82)	17	未检测到信号	7150.619 s
16:33:34	测量	(1172.87, -1368.82)	19	未检测到信号	7156.619 s
16:33:34	测量	(478.70, -1828.31)	19	未检测到信号	7328.113 s
16:33:34	测量	(478.70, -1828.31)	1	未检测到信号	7334.113 s
16:33:34	测量	(478.70, -1828.31)	3	未检测到信号	7340.113 s
16:33:34	测量	(478.70, -1828.31)	6	未检测到信号	7346.113 s
16:33:34	测量	(478.70, -1828.31)	8	未检测到信号	7352.113 s
16:33:34	测量	(478.70, -1828.31)	9	未检测到信号	7358.113 s
16:33:34	测量	(478.70, -1828.31)	10	未检测到信号	7364.113 s
16:33:34	测量	(478.70, -1828.31)	11	未检测到信号	7370.113 s
16:33:34	测量	(478.70, -1828.31)	14	未检测到信号	7376.113 s
16:33:34	测量	(478.70, -1828.31)	15	未检测到信号	7382.113 s
16:33:34	测量	(478.70, -1828.31)	16	未检测到信号	7388.113 s
16:33:34	测量	(478.70, -1828.31)	17	示向度 47.02°	7394.113 s
16:33:34	测量	(478.70, -1828.31)	18	未检测到信号	7400.113 s
16:33:34	测量	(810.00, -1470.00)	17	示向度 46.30°	7503.713 s
16:33:34	测量	(877.57, -1396.28)	17	示向度 45.43°	7528.713 s
16:33:34	清除	(880.00, -1400.00)	17	范围内无目标	7532.601 s
16:33:34	清除	(880.00, -1380.00)	17	范围内无目标	7539.601 s
16:33:34	清除	(900.00, -1380.00)	17	范围内无目标	7546.601 s
16:33:34	清除	(900.00, -1360.00)	17	范围内无目标	7553.601 s
16:33:34	清除	(920.00, -1360.00)	17	范围内无目标	7560.601 s
16:33:34	清除	(920.00, -1340.00)	17	清除成功	7569.601 s
16:33:34	测量	(-183.76, -978.94)	1	未检测到信号	7807.863 s
16:33:34	测量	(-183.76, -978.94)	3	未检测到信号	7813.863 s
16:33:34	测量	(-183.76, -978.94)	6	未检测到信号	7819.863 s
16:33:34	测量	(-183.76, -978.94)	8	未检测到信号	7825.863 s
16:33:34	测量	(-183.76, -978.94)	9	未检测到信号	7831.863 s
16:33:34	测量	(-183.76, -978.94)	10	未检测到信号	7837.863 s
16:33:34	测量	(-183.76, -978.94)	11	未检测到信号	7843.863 s
16:33:34	测量	(-183.76, -978.94)	14	未检测到信号	7849.863 s
16:33:34	测量	(-183.76, -978.94)	15	未检测到信号	7855.863 s
16:33:34	测量	(-183.76, -978.94)	16	未检测到信号	7861.863 s
16:33:34	测量	(-183.76, -978.94)	18	未检测到信号	7867.863 s
16:33:34	测量	(-183.76, -978.94)	19	未检测到信号	7873.863 s
16:33:34	测量	(-373.62, -1889.48)	19	未检测到信号	8064.888 s
16:33:34	测量	(-373.62, -1889.48)	1	未检测到信号	8070.888 s
16:33:34	测量	(-373.62, -1889.48)	3	未检测到信号	8076.888 s
16:33:34	测量	(-373.62, -1889.48)	6	示向度 64.77°	8082.888 s
16:33:34	测量	(-373.62, -1889.48)	8	未检测到信号	8088.888 s
16:33:34	测量	(-373.62, -1889.48)	9	未检测到信号	8094.888 s
16:33:34	测量	(-373.62, -1889.48)	10	未检测到信号	8100.888 s
16:33:34	测量	(-373.62, -1889.48)	11	未检测到信号	8106.888 s
16:33:34	测量	(-373.62, -1889.48)	14	未检测到信号	8112.888 s
16:33:34	测量	(-373.62, -1889.48)	15	未检测到信号	8118.888 s
16:33:34	测量	(-373.62, -1889.48)	16	未检测到信号	8124.888 s
16:33:34	测量	(-373.62, -1889.48)	18	未检测到信号	8130.888 s
16:33:34	测量	(-459.15, -1654.57)	6	示向度 25.03°	8186.888 s
16:33:34	清除	(-240.00, -1560.00)	6	范围内无目标	8237.625 s
16:33:34	清除	(-220.00, -1560.00)	6	范围内无目标	8244.625 s
16:33:34	清除	(-220.00, -1540.00)	6	清除成功	8253.625 s
16:33:34	测量	(-1122.66, -1653.75)	1	未检测到信号	8441.585 s
16:33:34	测量	(-1122.66, -1653.75)	3	未检测到信号	8447.585 s
16:33:34	测量	(-1122.66, -1653.75)	8	未检测到信号	8453.585 s
16:33:34	测量	(-1122.66, -1653.75)	9	未检测到信号	8459.585 s
16:33:34	测量	(-1122.66, -1653.75)	10	未检测到信号	8465.585 s
16:33:34	测量	(-1122.66, -1653.75)	11	未检测到信号	8471.585 s
16:33:34	测量	(-1122.66, -1653.75)	14	未检测到信号	8477.585 s
16:33:34	测量	(-1122.66, -1653.75)	15	未检测到信号	8483.585 s
16:33:34	测量	(-1122.66, -1653.75)	16	未检测到信号	8489.585 s
16:33:35	测量	(-1122.66, -1653.75)	18	未检测到信号	8495.585 s
16:33:35	测量	(-1122.66, -1653.75)	19	未检测到信号	8501.585 s
16:33:35	测量	(-878.92, -922.30)	19	未检测到信号	8660.783 s
16:33:35	测量	(-878.92, -922.30)	1	未检测到信号	8666.783 s
16:33:35	测量	(-878.92, -922.30)	3	未检测到信号	8672.783 s
16:33:35	测量	(-878.92, -922.30)	8	未检测到信号	8678.783 s
16:33:35	测量	(-878.92, -922.30)	9	未检测到信号	8684.783 s
16:33:35	测量	(-878.92, -922.30)	10	未检测到信号	8690.783 s
16:33:35	测量	(-878.92, -922.30)	11	未检测到信号	8696.783 s
16:33:35	测量	(-878.92, -922.30)	14	未检测到信号	8702.783 s
16:33:35	测量	(-878.92, -922.30)	15	未检测到信号	8708.783 s
16:33:35	测量	(-878.92, -922.30)	16	未检测到信号	8714.783 s
16:33:35	测量	(-878.92, -922.30)	18	未检测到信号	8720.783 s
16:33:35	测量	(-1815.70, -950.67)	18	未检测到信号	8913.225 s
16:33:35	测量	(-1815.70, -950.67)	1	未检测到信号	8919.225 s
16:33:35	测量	(-1815.70, -950.67)	3	示向度 74.36°	8925.225 s
16:33:35	测量	(-1815.70, -950.67)	8	未检测到信号	8931.225 s
16:33:35	测量	(-1815.70, -950.67)	9	未检测到信号	8937.225 s
16:33:35	测量	(-1815.70, -950.67)	10	未检测到信号	8943.225 s
16:33:35	测量	(-1815.70, -950.67)	11	未检测到信号	8949.225 s
16:33:35	测量	(-1815.70, -950.67)	14	未检测到信号	8955.225 s
16:33:35	测量	(-1815.70, -950.67)	15	未检测到信号	8961.225 s
16:33:35	测量	(-1815.70, -950.67)	16	未检测到信号	8967.225 s
16:33:35	测量	(-1815.70, -950.67)	19	未检测到信号	8973.225 s
16:33:35	测量	(-1717.12, -358.82)	3	示向度 330.09°	9099.225 s
16:33:35	清除	(-1680.00, -380.00)	3	范围内无目标	9110.772 s
16:33:35	清除	(-1660.00, -380.00)	3	清除成功	9119.772 s
16:33:35	测量	(-2069.81, -173.86)	1	未检测到信号	9217.520 s
16:33:35	测量	(-2069.81, -173.86)	8	未检测到信号	9223.520 s
16:33:35	测量	(-2069.81, -173.86)	9	未检测到信号	9229.520 s
16:33:35	测量	(-2069.81, -173.86)	10	未检测到信号	9235.520 s
16:33:35	测量	(-2069.81, -173.86)	11	未检测到信号	9241.520 s
16:33:35	测量	(-2069.81, -173.86)	14	未检测到信号	9247.520 s
16:33:35	测量	(-2069.81, -173.86)	15	未检测到信号	9253.520 s
16:33:35	测量	(-2069.81, -173.86)	16	未检测到信号	9259.520 s
16:33:35	测量	(-2069.81, -173.86)	18	未检测到信号	9265.520 s
16:33:35	测量	(-2069.81, -173.86)	19	未检测到信号	9271.520 s
16:33:35	退出	--	--	正常退出	9271.520 s
