4全向6定向
接收时间	指令	位置	频道	响应摘要	虚拟时间
14:15:39	测量	(1244.90, -369.41)	8	未检测到信号	19029.194 s
14:15:39	测量	(1244.90, -369.41)	13	示向度 119.13°	19035.194 s
14:15:39	测量	(1350.00, 779.42)	1	未检测到信号	19271.921 s
14:15:39	测量	(1350.00, 779.42)	2	未检测到信号	19277.921 s
14:15:39	测量	(1350.00, 779.42)	4	未检测到信号	19283.921 s
14:15:39	测量	(1350.00, 779.42)	5	未检测到信号	19289.921 s
14:15:39	测量	(1350.00, 779.42)	7	未检测到信号	19295.921 s
14:15:39	测量	(1350.00, 779.42)	11	未检测到信号	19301.921 s
14:15:39	测量	(1350.00, 779.42)	15	未检测到信号	19307.921 s
14:15:39	测量	(1350.00, 779.42)	16	未检测到信号	19313.921 s
14:15:39	测量	(1350.00, 779.42)	17	未检测到信号	19319.921 s
14:15:39	测量	(1350.00, 779.42)	18	未检测到信号	19325.921 s
14:15:39	测量	(1350.00, 779.42)	20	未检测到信号	19331.921 s
14:15:39	测量	(1234.10, 456.44)	2	示向度 156.52°	19406.551 s
14:15:39	测量	(-929.62, -199.01)	9	示向度 138.44°	19864.715 s
14:15:39	测量	(-1352.28, 362.82)	9	示向度 301.15°	20010.327 s
14:15:39	测量	(-1352.28, 362.82)	6	未检测到信号	20016.327 s
14:15:39	测量	(-1352.28, 362.82)	12	示向度 229.44°	20022.327 s
14:15:39	测量	(-1800.00, 0.00)	1	未检测到信号	20143.582 s
14:15:39	测量	(-1800.00, 0.00)	4	未检测到信号	20149.582 s
14:15:39	测量	(-1800.00, 0.00)	5	未检测到信号	20155.582 s
14:15:39	测量	(-1800.00, 0.00)	7	未检测到信号	20161.582 s
14:15:40	测量	(-1800.00, 0.00)	11	未检测到信号	20167.582 s
14:15:40	测量	(-1800.00, 0.00)	15	未检测到信号	20173.582 s
14:15:40	测量	(-1800.00, 0.00)	16	未检测到信号	20179.582 s
14:15:40	测量	(-1800.00, 0.00)	17	未检测到信号	20185.582 s
14:15:40	测量	(-1800.00, 0.00)	18	未检测到信号	20191.582 s
14:15:40	测量	(-1800.00, 0.00)	20	未检测到信号	20197.582 s
14:15:40	清除	(440.00, -320.00)	3	清除成功	20655.130 s
14:15:40	测量	(1069.39, -1054.23)	8	示向度 206.42°	20854.544 s
14:15:40	清除	(-360.00, -500.00)	6	清除成功	21166.160 s
14:15:40	测量	(-900.00, -1558.85)	1	未检测到信号	21409.879 s
14:15:40	测量	(-900.00, -1558.85)	4	未检测到信号	21415.879 s
14:15:40	测量	(-900.00, -1558.85)	5	未检测到信号	21421.879 s
14:15:40	测量	(-900.00, -1558.85)	7	未检测到信号	21427.879 s
14:15:40	测量	(-900.00, -1558.85)	11	未检测到信号	21433.879 s
14:15:40	测量	(-900.00, -1558.85)	15	未检测到信号	21439.879 s
14:15:40	测量	(-900.00, -1558.85)	16	未检测到信号	21445.879 s
14:15:40	测量	(-900.00, -1558.85)	17	未检测到信号	21451.879 s
14:15:40	测量	(-900.00, -1558.85)	18	未检测到信号	21457.879 s
14:15:40	测量	(-900.00, -1558.85)	20	未检测到信号	21463.879 s
14:15:40	测量	(415.84, -822.80)	10	示向度 111.06°	21771.421 s
14:15:40	测量	(1100.23, -408.55)	13	示向度 29.27°	21937.421 s
14:15:40	测量	(1181.55, 387.31)	2	示向度 86.19°	22103.421 s
14:15:40	测量	(1181.55, 387.31)	10	未检测到信号	22109.421 s
14:15:40	测量	(2250.00, 779.42)	1	未检测到信号	22343.047 s
14:15:40	测量	(2250.00, 779.42)	2	示向度 196.27°	22349.047 s
14:15:40	测量	(2250.00, 779.42)	4	未检测到信号	22355.047 s
14:15:40	测量	(2250.00, 779.42)	5	未检测到信号	22361.047 s
14:15:40	测量	(2250.00, 779.42)	7	未检测到信号	22367.047 s
14:15:40	测量	(2250.00, 779.42)	11	未检测到信号	22373.047 s
14:15:40	测量	(2250.00, 779.42)	15	未检测到信号	22379.047 s
14:15:40	测量	(2250.00, 779.42)	16	未检测到信号	22385.047 s
14:15:40	测量	(2250.00, 779.42)	17	未检测到信号	22391.047 s
14:15:40	测量	(2250.00, 779.42)	18	未检测到信号	22397.047 s
14:15:40	测量	(2250.00, 779.42)	20	未检测到信号	22403.047 s
14:15:40	测量	(-901.14, -208.30)	9	示向度 140.99°	23069.510 s
14:15:40	清除	(-1380.00, 320.00)	12	清除成功	23217.115 s
14:15:40	测量	(1074.83, -1026.60)	8	示向度 231.52°	23783.098 s
14:15:40	测量	(1350.00, -2338.27)	8	示向度 103.55°	24056.142 s
14:15:40	测量	(1350.00, -2338.27)	1	未检测到信号	24062.142 s
14:15:40	测量	(1350.00, -2338.27)	4	未检测到信号	24068.142 s
14:15:40	测量	(1350.00, -2338.27)	5	未检测到信号	24074.142 s
14:15:40	测量	(1350.00, -2338.27)	7	未检测到信号	24080.142 s
14:15:40	测量	(1350.00, -2338.27)	11	未检测到信号	24086.142 s
14:15:40	测量	(1350.00, -2338.27)	15	未检测到信号	24092.142 s
14:15:40	测量	(1350.00, -2338.27)	16	未检测到信号	24098.142 s
14:15:40	测量	(1350.00, -2338.27)	17	未检测到信号	24104.142 s
14:15:40	测量	(1350.00, -2338.27)	18	未检测到信号	24110.142 s
14:15:40	测量	(1350.00, -2338.27)	20	未检测到信号	24116.142 s
14:15:40	清除	(400.00, -780.00)	10	清除成功	24486.146 s
14:15:40	测量	(1002.65, -628.55)	2	示向度 81.10°	24616.424 s
14:15:40	测量	(1002.65, -628.55)	13	示向度 52.21°	24622.424 s
14:15:40	测量	(1239.29, 461.59)	2	示向度 163.92°	24851.531 s
14:15:40	测量	(1800.00, 1558.85)	2	未检测到信号	25102.975 s
14:15:40	测量	(1800.00, 1558.85)	1	未检测到信号	25108.975 s
14:15:40	测量	(1800.00, 1558.85)	4	未检测到信号	25114.975 s
14:15:40	测量	(1800.00, 1558.85)	5	未检测到信号	25120.975 s
14:15:40	测量	(1800.00, 1558.85)	7	未检测到信号	25126.975 s
14:15:40	测量	(1800.00, 1558.85)	11	未检测到信号	25132.975 s
14:15:40	测量	(1800.00, 1558.85)	15	未检测到信号	25138.975 s
14:15:40	测量	(1800.00, 1558.85)	16	未检测到信号	25144.975 s
14:15:40	测量	(1800.00, 1558.85)	17	未检测到信号	25150.975 s
14:15:40	测量	(1800.00, 1558.85)	18	未检测到信号	25156.975 s
14:15:40	测量	(1800.00, 1558.85)	20	未检测到信号	25162.975 s
14:15:40	清除	(-1100.00, -40.00)	9	清除成功	25830.283 s
14:15:40	测量	(1071.60, -1024.91)	8	示向度 235.50°	26313.185 s
14:15:40	清除	(1220.00, -340.00)	13	清除成功	26458.345 s
14:15:40	测量	(2700.00, 0.00)	1	未检测到信号	26768.056 s
14:15:40	测量	(2700.00, 0.00)	4	未检测到信号	26774.056 s
14:15:40	测量	(2700.00, 0.00)	5	未检测到信号	26780.056 s
14:15:40	测量	(2700.00, 0.00)	7	未检测到信号	26786.056 s
14:15:40	测量	(2700.00, 0.00)	11	未检测到信号	26792.056 s
14:15:40	测量	(2700.00, 0.00)	15	未检测到信号	26798.056 s
14:15:40	测量	(2700.00, 0.00)	16	未检测到信号	26804.056 s
14:15:40	测量	(2700.00, 0.00)	17	未检测到信号	26810.056 s
14:15:40	测量	(2700.00, 0.00)	18	未检测到信号	26816.056 s
14:15:40	测量	(2700.00, 0.00)	20	未检测到信号	26822.056 s
14:15:40	测量	(1388.98, 382.21)	2	示向度 154.71°	27101.176 s
14:15:40	测量	(1073.21, -1025.75)	8	示向度 233.50°	27395.763 s
14:15:40	测量	(1311.54, 419.32)	2	示向度 155.16°	27694.683 s
14:15:40	测量	(1350.00, 2338.27)	1	未检测到信号	28084.549 s
14:15:41	测量	(1350.00, 2338.27)	4	未检测到信号	28090.549 s
14:15:41	测量	(1350.00, 2338.27)	5	未检测到信号	28096.549 s
14:15:41	测量	(1350.00, 2338.27)	7	未检测到信号	28102.549 s
14:15:41	测量	(1350.00, 2338.27)	11	未检测到信号	28108.549 s
14:15:41	测量	(1350.00, 2338.27)	15	未检测到信号	28114.549 s
14:15:41	测量	(1350.00, 2338.27)	16	未检测到信号	28120.549 s
14:15:41	测量	(1350.00, 2338.27)	17	未检测到信号	28126.549 s
14:15:41	测量	(1350.00, 2338.27)	18	未检测到信号	28132.549 s
14:15:41	测量	(1350.00, 2338.27)	20	未检测到信号	28138.549 s
14:15:41	测量	(1072.41, -1025.33)	8	示向度 234.50°	28819.556 s
14:15:41	测量	(1350.26, 400.77)	2	示向度 154.85°	29116.138 s
14:15:41	清除	(1060.00, -1060.00)	8	清除成功	29419.003 s
14:15:41	测量	(450.00, -2338.27)	1	未检测到信号	29708.275 s
14:15:41	测量	(450.00, -2338.27)	4	未检测到信号	29714.275 s
14:15:41	测量	(450.00, -2338.27)	5	未检测到信号	29720.275 s
14:15:41	测量	(450.00, -2338.27)	7	未检测到信号	29726.275 s
14:15:41	测量	(450.00, -2338.27)	11	未检测到信号	29732.275 s
14:15:41	测量	(450.00, -2338.27)	15	未检测到信号	29738.275 s
14:15:41	测量	(450.00, -2338.27)	16	未检测到信号	29744.275 s
14:15:41	测量	(450.00, -2338.27)	17	未检测到信号	29750.275 s
14:15:41	测量	(450.00, -2338.27)	18	未检测到信号	29756.275 s
14:15:41	测量	(450.00, -2338.27)	20	未检测到信号	29762.275 s
14:15:41	测量	(1369.62, 391.49)	2	示向度 154.78°	30344.375 s
14:15:41	清除	(1200.00, 460.00)	2	范围内无目标	30383.961 s
14:15:41	清除	(1200.00, 480.00)	2	清除成功	30392.961 s
14:15:41	测量	(450.00, 2338.27)	1	未检测到信号	30799.744 s
14:15:41	测量	(450.00, 2338.27)	4	未检测到信号	30805.744 s
14:15:41	测量	(450.00, 2338.27)	5	未检测到信号	30811.744 s
14:15:41	测量	(450.00, 2338.27)	7	未检测到信号	30817.744 s
14:15:41	测量	(450.00, 2338.27)	11	未检测到信号	30823.744 s
14:15:41	测量	(450.00, 2338.27)	15	未检测到信号	30829.744 s
14:15:41	测量	(450.00, 2338.27)	16	未检测到信号	30835.744 s
14:15:41	测量	(450.00, 2338.27)	17	未检测到信号	30841.744 s
14:15:41	测量	(450.00, 2338.27)	18	未检测到信号	30847.744 s
14:15:41	测量	(450.00, 2338.27)	20	未检测到信号	30853.744 s
14:15:41	测量	(-450.00, 2338.27)	20	未检测到信号	31038.744 s
14:15:41	测量	(-450.00, 2338.27)	1	未检测到信号	31044.744 s
14:15:41	测量	(-450.00, 2338.27)	4	未检测到信号	31050.744 s
14:15:41	测量	(-450.00, 2338.27)	5	未检测到信号	31056.744 s
14:15:41	测量	(-450.00, 2338.27)	7	未检测到信号	31062.744 s
14:15:41	测量	(-450.00, 2338.27)	11	未检测到信号	31068.744 s
14:15:41	测量	(-450.00, 2338.27)	15	未检测到信号	31074.744 s
14:15:41	测量	(-450.00, 2338.27)	16	未检测到信号	31080.744 s
14:15:41	测量	(-450.00, 2338.27)	17	未检测到信号	31086.744 s
14:15:41	测量	(-450.00, 2338.27)	18	未检测到信号	31092.744 s
14:15:41	测量	(-1350.00, 2338.27)	18	未检测到信号	31277.744 s
14:15:41	测量	(-1350.00, 2338.27)	1	未检测到信号	31283.744 s
14:15:41	测量	(-1350.00, 2338.27)	4	未检测到信号	31289.744 s
14:15:41	测量	(-1350.00, 2338.27)	5	未检测到信号	31295.744 s
14:15:41	测量	(-1350.00, 2338.27)	7	未检测到信号	31301.744 s
14:15:41	测量	(-1350.00, 2338.27)	11	未检测到信号	31307.744 s
14:15:41	测量	(-1350.00, 2338.27)	15	未检测到信号	31313.744 s
14:15:41	测量	(-1350.00, 2338.27)	16	未检测到信号	31319.744 s
14:15:41	测量	(-1350.00, 2338.27)	17	未检测到信号	31325.744 s
14:15:41	测量	(-1350.00, 2338.27)	20	未检测到信号	31331.744 s
14:15:41	测量	(-1800.00, 1558.85)	20	未检测到信号	31516.744 s
14:15:41	测量	(-1800.00, 1558.85)	1	未检测到信号	31522.744 s
14:15:41	测量	(-1800.00, 1558.85)	4	未检测到信号	31528.744 s
14:15:41	测量	(-1800.00, 1558.85)	5	未检测到信号	31534.744 s
14:15:41	测量	(-1800.00, 1558.85)	7	未检测到信号	31540.744 s
14:15:41	测量	(-1800.00, 1558.85)	11	未检测到信号	31546.744 s
14:15:41	测量	(-1800.00, 1558.85)	15	未检测到信号	31552.744 s
14:15:41	测量	(-1800.00, 1558.85)	16	未检测到信号	31558.744 s
14:15:41	测量	(-1800.00, 1558.85)	17	未检测到信号	31564.744 s
14:15:41	测量	(-1800.00, 1558.85)	18	未检测到信号	31570.744 s
14:15:41	测量	(-2250.00, 779.42)	18	未检测到信号	31755.744 s
14:15:41	测量	(-2250.00, 779.42)	1	未检测到信号	31761.744 s
14:15:41	测量	(-2250.00, 779.42)	4	未检测到信号	31767.744 s
14:15:41	测量	(-2250.00, 779.42)	5	未检测到信号	31773.744 s
14:15:41	测量	(-2250.00, 779.42)	7	未检测到信号	31779.744 s
14:15:41	测量	(-2250.00, 779.42)	11	未检测到信号	31785.744 s
14:15:41	测量	(-2250.00, 779.42)	15	未检测到信号	31791.744 s
14:15:41	测量	(-2250.00, 779.42)	16	未检测到信号	31797.744 s
14:15:41	测量	(-2250.00, 779.42)	17	未检测到信号	31803.744 s
14:15:41	测量	(-2250.00, 779.42)	20	未检测到信号	31809.744 s
14:15:41	测量	(-2700.00, 0.00)	20	未检测到信号	31994.744 s
14:15:41	测量	(-2700.00, 0.00)	1	未检测到信号	32000.744 s
14:15:41	测量	(-2700.00, 0.00)	4	未检测到信号	32006.744 s
14:15:41	测量	(-2700.00, 0.00)	5	未检测到信号	32012.744 s
14:15:41	测量	(-2700.00, 0.00)	7	未检测到信号	32018.744 s
14:15:41	测量	(-2700.00, 0.00)	11	未检测到信号	32024.744 s
14:15:41	测量	(-2700.00, 0.00)	15	未检测到信号	32030.744 s
14:15:41	测量	(-2700.00, 0.00)	16	未检测到信号	32036.744 s
14:15:41	测量	(-2700.00, 0.00)	17	未检测到信号	32042.744 s
14:15:41	测量	(-2700.00, 0.00)	18	未检测到信号	32048.744 s
14:15:41	测量	(-2250.00, -779.42)	18	未检测到信号	32233.744 s
14:15:41	测量	(-2250.00, -779.42)	1	未检测到信号	32239.744 s
14:15:41	测量	(-2250.00, -779.42)	4	未检测到信号	32245.744 s
14:15:41	测量	(-2250.00, -779.42)	5	未检测到信号	32251.744 s
14:15:42	测量	(-2250.00, -779.42)	7	未检测到信号	32257.744 s
14:15:42	测量	(-2250.00, -779.42)	11	未检测到信号	32263.744 s
14:15:42	测量	(-2250.00, -779.42)	15	未检测到信号	32269.744 s
14:15:42	测量	(-2250.00, -779.42)	16	未检测到信号	32275.744 s
14:15:42	测量	(-2250.00, -779.42)	17	未检测到信号	32281.744 s
14:15:42	测量	(-2250.00, -779.42)	20	未检测到信号	32287.744 s
14:15:42	测量	(-1800.00, -1558.85)	20	未检测到信号	32472.744 s
14:15:42	测量	(-1800.00, -1558.85)	1	未检测到信号	32478.744 s
14:15:42	测量	(-1800.00, -1558.85)	4	未检测到信号	32484.744 s
14:15:42	测量	(-1800.00, -1558.85)	5	未检测到信号	32490.744 s
14:15:42	测量	(-1800.00, -1558.85)	7	未检测到信号	32496.744 s
14:15:42	测量	(-1800.00, -1558.85)	11	未检测到信号	32502.744 s
14:15:42	测量	(-1800.00, -1558.85)	15	未检测到信号	32508.744 s
14:15:42	测量	(-1800.00, -1558.85)	16	未检测到信号	32514.744 s
14:15:42	测量	(-1800.00, -1558.85)	17	未检测到信号	32520.744 s
14:15:42	测量	(-1800.00, -1558.85)	18	未检测到信号	32526.744 s
14:15:42	测量	(-1350.00, -2338.27)	18	未检测到信号	32711.744 s
14:15:42	测量	(-1350.00, -2338.27)	1	未检测到信号	32717.744 s
14:15:42	测量	(-1350.00, -2338.27)	4	未检测到信号	32723.744 s
14:15:42	测量	(-1350.00, -2338.27)	5	未检测到信号	32729.744 s
14:15:42	测量	(-1350.00, -2338.27)	7	未检测到信号	32735.744 s
14:15:42	测量	(-1350.00, -2338.27)	11	未检测到信号	32741.744 s
14:15:42	测量	(-1350.00, -2338.27)	15	未检测到信号	32747.744 s
14:15:42	测量	(-1350.00, -2338.27)	16	未检测到信号	32753.744 s
14:15:42	测量	(-1350.00, -2338.27)	17	未检测到信号	32759.744 s
14:15:42	测量	(-1350.00, -2338.27)	20	未检测到信号	32765.744 s
14:15:42	测量	(-450.00, -2338.27)	20	未检测到信号	32950.744 s
14:15:42	测量	(-450.00, -2338.27)	1	未检测到信号	32956.744 s
14:15:42	测量	(-450.00, -2338.27)	4	未检测到信号	32962.744 s
14:15:42	测量	(-450.00, -2338.27)	5	未检测到信号	32968.744 s
14:15:42	测量	(-450.00, -2338.27)	7	未检测到信号	32974.744 s
14:15:42	测量	(-450.00, -2338.27)	11	未检测到信号	32980.744 s
14:15:42	测量	(-450.00, -2338.27)	15	未检测到信号	32986.744 s
14:15:42	测量	(-450.00, -2338.27)	16	未检测到信号	32992.744 s
14:15:42	测量	(-450.00, -2338.27)	17	未检测到信号	32998.744 s
14:15:42	测量	(-450.00, -2338.27)	18	未检测到信号	33004.744 s
14:15:42	退出	--	--	正常退出	33004.744 s
